work_id,work_category,state,constituency,mp_name,ida,work_description,recommended_date,recommended_amount,sanctioned_date,sanctioned_amount,work_status,lifecycle_stage,completion_date,amount_disbursed,image_available,sanction_delay_days,implementation_duration_days,days_since_sanction_as_of_2026_08_27,total_project_duration_days_as_of_2026_08_27,amount_difference_sanctioned_minus_recommended,sanction_ratio,disbursement_ratio,completion_record_match,status_vs_completion_record_conflict,state_consistent_rec_san,ida_consistent_rec_san,category_consistent_rec_san,description_consistent_rec_san,mp_consistent_rec_san,state_consistent_with_completed,ida_consistent_with_completed,category_consistent_with_completed,description_consistent_with_completed,mp_consistent_with_completed,date_consistency_issue,financial_consistency_issue,potential_amount_anomaly,consistency_issue_count,data_completeness_score
"WS/MP18056/2024-2025/141638-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,RAJKOT,PARSHOTTAMBHAI RUPALA,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),Pavar Block work at Main Bazar in Village Gundala (Jam),2024-09-19,500000,2025-01-04,500000,Physical Inspection,Completed,2025-06-21,500000.0,Images,107,168.0,,275.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18056/2024-2025/141640-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,RAJKOT,PARSHOTTAMBHAI RUPALA,MORBI(District collector Morbi_IDA),Pavar Block work from Mahendrasinh Devubha House to Meldi Mataji Temple at Village Neknam,2024-09-19,500000,2024-12-20,500000,Physical Inspection,Completed,2025-01-28,500000.0,Images,92,39.0,,131.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18321/2024-2025/140088-Purchaseofprosthetics,wheelchairs,tricycles(manualormotorized),electscooties,hearingaids",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Purchase of Equipment Hearing Aids for Deaf And Dump Children  At word No 6 School,2024-09-09,1296000,2024-09-12,1296000,Physical Inspection,Completed,2025-07-03,1296000.0,Images,3,294.0,,297.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18321/2024-2025/143692-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Construction of a road leading to the study center of Rabari Samaj from the state road from Talod to Wakatapur at Mahiyal village.,2024-09-25,300000,2024-11-20,300000,Physical Inspection,Completed,2025-08-08,300000.0,Images,56,261.0,,317.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18321/2024-2025/149053-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Construction Work on CC Road at Bakshipanch Faliya At Navalpur village,2024-10-22,500000,2024-12-13,500000,Physical Inspection,Completed,2025-08-08,500000.0,Images,52,238.0,,290.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18321/2024-2025/152527-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Mathasuliya village Construction of  C.C road Harsiddhi  Mataji mandir to vasahat,2024-11-14,200000,2025-01-06,200000,Physical Inspection,Completed,2025-08-04,200000.0,Images,53,210.0,,263.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP18321/2024-2025/152533-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Shed work near Ramdevpir temple at Lalpur (Vavadi) village of Himmatnagar taluka,2024-11-14,250000,2025-01-06,250000,Physical Inspection,Completed,2025-08-07,250000.0,Images,53,213.0,,266.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18321/2024-2025/152534-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),Paver block work near vadi at Salatpur village of Talod taluka,2024-11-14,500000,2025-01-18,500000,Physical Inspection,Completed,2025-08-08,500000.0,Images,65,202.0,,267.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP18321/2024-2025/152554-Improvementofelectricitydistributioninfrastructure,Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),Work of electrician at Panch Muwada Uttarbuniyadi Vidyalaya at Indran village,2024-11-14,250000,2025-02-06,250000,Physical Inspection,Completed,2025-03-13,250000.0,,84,35.0,,119.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
"WS/MP18321/2024-2025/152556-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),Construction  CC Road work  to Naranbhai Maknabhai Patel's house at Antisara village.,2024-11-14,500000,2024-12-30,500000,Work Completed,Completed,2025-03-03,500000.0,,46,63.0,,109.0,0,1.0,1.0,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,92.9
"WS/MP18324/2024-2025/151483-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Work on block paving road in Nanudi village,2024-11-08,300000,2025-01-18,300000,Physical Inspection,Completed,2025-07-31,300000.0,,71,194.0,,265.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
"WS/MP18324/2024-2025/151484-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Work on block paving road in Mota Samadhiyala village,2024-11-08,300000,2025-01-18,300000,Physical Inspection,Completed,2025-08-07,300000.0,,71,201.0,,272.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
"WS/MP18324/2024-2025/151495-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),Block paving from koli caste wadi to Laxmanbhai Baraiya's house in Gatrad Hanumanpara area of Jesar village,2024-11-08,297358,2024-12-17,297358,Physical Inspection,Completed,2025-03-10,297358.0,Images,39,83.0,,122.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18324/2024-2025/151496-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Block paving near Gatrad Mataji's wadi in Lakhapadar village,2024-11-08,500000,2025-01-18,500000,Physical Inspection,Completed,2025-07-28,500000.0,Images,71,191.0,,262.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18324/2024-2025/151497-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Block road work on the way to BAPS Swaminarayan Temple in Dhari village,2024-11-08,496000,2025-02-18,496000,Physical Inspection,Completed,2025-07-28,496000.0,Images,102,160.0,,262.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18324/2024-2025/151885-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Block road work in Lalavadar village,2024-11-11,300000,2025-03-05,300000,Physical Inspection,Completed,2025-07-30,300000.0,Images,114,147.0,,261.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP18324/2024-2025/151897-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,AMRELI,BHARATBHAI MANUBHAI SUTARIYA,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Work on block road in plot area of Jarkhia village,2024-11-11,500000,2025-02-18,500000,Physical Inspection,Completed,2025-07-28,500000.0,Images,99,160.0,,259.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP323/2024-2025/150620-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,JUNAGADH,Rajeshbhai Naranbhai Chudasama,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),"Gir Somnath District,Talala Taluka,Madhupur Jambur, CC road work on the road leading from Prachi road to Ganeshwali land Jodhla at Madhupur Jambur village",2024-11-04,250000,2024-12-24,250000,Physical Inspection,Completed,2025-03-28,250000.0,Images,50,94.0,,144.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP323/2024-2025/150622-Constructionofculvertsandbridges,Normal/Others,Gujarat,JUNAGADH,Rajeshbhai Naranbhai Chudasama,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),"Gir Somnath District,Talala Taluka,Dhava, Causeway work over Chaganbhai Gadhesaria river at Dhawa village",2024-11-04,300000,2024-12-24,300000,Physical Inspection,Completed,2025-03-28,300000.0,Images,50,94.0,,144.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP574/2024-2025/142790-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,PATAN,Bharatsinhji Shankarji Dabhi,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),narsang sumrabhai men rod thi bhatha para taraf d.p sudhi c.c. road nu kam,2024-09-23,300000,2025-03-24,300000,Physical Inspection,Completed,2026-01-08,300000.0,Images,182,290.0,,472.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP577/2024-2025/133775-Constructionofpublicirrigationfacilities,Normal/Others,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Dahod(DISTRICT COLLECTOR DOHAD_IDA),DUNGAR GAME KUND FALIYA MA SAMUHIK KUVA NU KAM,2024-07-20,292600,2025-01-08,292600,Physical Inspection,Completed,2025-04-21,292600.0,Images,172,103.0,,275.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP577/2024-2025/138727-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Dahod(DISTRICT COLLECTOR DOHAD_IDA),bhursingbhai tersinh damor na ghar thi talavni paal thai rupaabhai narsingbhai na ghar sudhi c.c.road nu kam,2024-09-06,500000,2025-01-31,500000,Physical Inspection,Completed,2025-05-28,500000.0,Images,147,117.0,,264.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
"WS/MP577/2024-2025/140759-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Dahod(DISTRICT COLLECTOR DOHAD_IDA),gamdi game mukhy rasta thi katara faliya sudhi C.C.ROAD NU KAM,2024-09-20,249400,2025-01-08,249400,Physical Inspection,Completed,2025-03-04,249400.0,Images,110,55.0,,165.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP577/2024-2025/140764-Providingdrainsandguttersforpublicdrainage,Normal/Others,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Dahod(DISTRICT COLLECTOR DOHAD_IDA),GAMDI GAME MALI FALIYA THI MAKVANA FALIYANE JODTA RASTA PAR TRAN HARNA NALANU KAM,2024-09-20,237500,2025-01-08,237500,Physical Inspection,Completed,2025-03-04,237500.0,Images,110,55.0,,165.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP579/2024-2025/146435-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,ANAND(District Collector ANAND_IDA),Kathana Game Mahadev Mandir Pase Rain Basera nu Kam,2024-10-09,199725,2025-01-30,199725,Physical Inspection,Completed,2025-07-16,199725.0,,113,167.0,,280.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
WS/MP579/2024-2025/146436-Improvementofelectricitydistributioninfrastructure,Normal/Others,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,ANAND(District Collector ANAND_IDA),Chuva Game Ravnapura Mahila Dudh Utpadak Sahkari Mandali Vijalikaran Kam,2024-10-09,123429,2024-11-19,123429,Physical Inspection,Completed,2025-07-17,123429.0,,41,240.0,,281.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
"WS/MP579/2024-2025/147652-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,ANAND(District Collector ANAND_IDA),Girishbhai Shamabhai Vala Familyama Block Paving Work,2024-10-16,149241,2025-01-06,149241,Physical Inspection,Completed,2025-12-05,149241.0,,82,333.0,,415.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
"WS/MP579/2024-2025/147653-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,ANAND(District Collector ANAND_IDA),Dahyabhai Shankarbhai Vala Faliyama Block Paving Work,2024-10-16,149456,2025-01-06,149456,Physical Inspection,Completed,2025-12-05,149456.0,,82,333.0,,415.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
WS/MP582/2024-2025/137295-Constructionoffootpathsandpedestrianways,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"Paver block work near Swaminarayan Temple at Vankaner Village, Taluka Bardoli, District Surat",2024-08-27,294287,2024-10-04,294287,Physical Inspection,Completed,2025-06-25,294287.0,,38,264.0,,302.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
WS/MP582/2024-2025/137303-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Naren village Near Primary school Ground, Taluka Mandvi, District Surat",2024-08-27,191910,2024-12-07,191910,Physical Inspection,Completed,2025-10-09,191910.0,Images,102,306.0,,408.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137308-Streetlights,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"Street light work in Vasava Faliya at Choryasi Village, Taluka Kamrej, District Surat",2024-08-27,191700,2024-10-21,191700,Physical Inspection,Completed,2025-04-09,191700.0,Images,55,170.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137326-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Vav village Near temple Taluka Kamrej, District Surat",2024-08-27,191980,2024-10-21,191980,Physical Inspection,Completed,2025-04-09,191980.0,Images,55,170.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137329-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at karajn village Near Dudh mandli Taluka Kamrej, District Surat",2024-08-27,191980,2024-10-21,191980,Physical Inspection,Completed,2025-04-09,191980.0,Images,55,170.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137330-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Navi pardi village Near primary school Taluka Kamrej, District Surat",2024-08-27,191980,2024-10-21,191980,Physical Inspection,Completed,2025-04-09,191980.0,Images,55,170.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137331-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Vihan village Near BOB Bank Taluka Kamrej, District Surat",2024-08-27,191980,2024-10-21,191980,Physical Inspection,Completed,2025-04-09,191980.0,Images,55,170.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137332-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Navi pardi village Near primary health center Taluka Kamrej, District Surat",2024-08-27,191980,2024-11-08,191980,Physical Inspection,Completed,2025-04-09,191980.0,Images,73,152.0,,225.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,100.0
WS/MP582/2024-2025/137333-Lightingofpublicspaces,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Jhankhvav village Near Hanumanji Mandir Taluka Mangrol, District Surat",2024-08-27,191980,2024-11-06,191980,Physical Inspection,Completed,2026-01-16,191980.0,,71,436.0,,507.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
WS/MP582/2024-2025/147393-Constructionofcommonworksheds/commoncoveredsittingarea,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"Construction of shed work at Haldhru village, Taluka Kamrej, Surat district",2024-10-15,500000,2024-12-03,500000,Physical Inspection,Completed,2025-04-09,500000.0,,49,127.0,,176.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
WS/MP582/2024-2025/149783-Constructionoffootpathsandpedestrianways,Normal/Others,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,SURAT(DISTRICT COLLECTOR SURAT_IDA),"Paver block work at the cremation ground at Ranakpore Village, Taluka Mangarol, District Surat",2024-10-29,500000,2024-12-03,500000,Physical Inspection,Completed,2025-02-28,500000.0,,35,87.0,,122.0,0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,1,92.9
